Version 2
Datum:,WGS-84
ZoneOffset:,0.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Meters)","Depth (Meters)"
T,,47.6991386,12.0432434,1,1,2001,0,0,0,1502,1e25
T,,47.6991463,12.0432367,1,1,2001,0,0,0,1495,1e25
T,,47.6991501,12.0432301,1,1,2001,0,0,0,1501,1e25
T,,47.6991577,12.0432262,1,1,2001,0,0,0,1495,1e25
T,,47.6991615,12.0432205,1,1,2001,0,0,0,1502,1e25
T,,47.6991615,12.0432138,1,1,2001,0,0,0,1496,1e25
T,,47.6991615,12.0432043,1,1,2001,0,0,0,1500,1e25
T,,47.6991920,12.0431499,1,1,2001,0,0,0,1502,1e25
T,,47.6991959,12.0431480,1,1,2001,0,0,0,1498,1e25
T,,47.6991959,12.0431471,1,1,2001,0,0,0,1503,1e25
T,,47.6992188,12.0431232,1,1,2001,0,0,0,1507,1e25
T,,47.6992226,12.0431194,1,1,2001,0,0,0,1501,1e25
T,,47.6992378,12.0431166,1,1,2001,0,0,0,1505,1e25
T,,47.6992378,12.0431089,1,1,2001,0,0,0,1502,1e25
T,,47.6992455,12.0430908,1,1,2001,0,0,0,1506,1e25
T,,47.6992455,12.0430832,1,1,2001,0,0,0,1502,1e25
T,,47.6992455,12.0430775,1,1,2001,0,0,0,1506,1e25
T,,47.6992493,12.0430632,1,1,2001,0,0,0,1502,1e25
T,,47.6992493,12.0430555,1,1,2001,0,0,0,1506,1e25
T,,47.6992798,12.0429955,1,1,2001,0,0,0,1503,1e25
T,,47.6992836,12.0429916,1,1,2001,0,0,0,1512,1e25
T,,47.6992874,12.0429869,1,1,2001,0,0,0,1511,1e25
T,,47.6992836,12.0429735,1,1,2001,0,0,0,1507,1e25
T,,47.6992950,12.0429459,1,1,2001,0,0,0,1510,1e25
T,,47.6993179,12.0429211,1,1,2001,0,0,0,1507,1e25
T,,47.6993217,12.0429134,1,1,2001,0,0,0,1512,1e25
T,,47.6993256,12.0429106,1,1,2001,0,0,0,1507,1e25
T,,47.6993256,12.0429077,1,1,2001,0,0,0,1512,1e25
T,,47.6993294,12.0429049,1,1,2001,0,0,0,1507,1e25
T,,47.6993256,12.0428982,1,1,2001,0,0,0,1513,1e25
T,,47.6993446,12.0428276,1,1,2001,0,0,0,1514,1e25
T,,47.6993561,12.0428209,1,1,2001,0,0,0,1515,1e25
T,,47.6993904,12.0428305,1,1,2001,0,0,0,1513,1e25
T,,47.6993904,12.0428267,1,1,2001,0,0,0,1516,1e25
T,,47.6993980,12.0428286,1,1,2001,0,0,0,1520,1e25
T,,47.6993980,12.0428276,1,1,2001,0,0,0,1516,1e25
T,,47.6994209,12.0427999,1,1,2001,0,0,0,1520,1e25
T,,47.6994286,12.0427923,1,1,2001,0,0,0,1517,1e25
T,,47.6994476,12.0427732,1,1,2001,0,0,0,1521,1e25
T,,47.6994514,12.0427694,1,1,2001,0,0,0,1521,1e25
T,,47.6994629,12.0427437,1,1,2001,0,0,0,1520,1e25
T,,47.6994705,12.0427103,1,1,2001,0,0,0,1524,1e25
T,,47.6994743,12.0426998,1,1,2001,0,0,0,1520,1e25
T,,47.6994820,12.0426950,1,1,2001,0,0,0,1524,1e25
T,,47.6995316,12.0426807,1,1,2001,0,0,0,1523,1e25
T,,47.6995354,12.0426636,1,1,2001,0,0,0,1527,1e25
T,,47.6995430,12.0426598,1,1,2001,0,0,0,1522,1e25
T,,47.6995468,12.0426579,1,1,2001,0,0,0,1523,1e25
T,,47.6995544,12.0426588,1,1,2001,0,0,0,1528,1e25
T,,47.6995583,12.0426598,1,1,2001,0,0,0,1526,1e25
T,,47.6995964,12.0426331,1,1,2001,0,0,0,1529,1e25
T,,47.6996002,12.0426292,1,1,2001,0,0,0,1528,1e25
T,,47.6996117,12.0426044,1,1,2001,0,0,0,1528,1e25
T,,47.6996117,12.0426006,1,1,2001,0,0,0,1531,1e25
T,,47.6996117,12.0425978,1,1,2001,0,0,0,1527,1e25
T,,47.6996117,12.0425930,1,1,2001,0,0,0,1531,1e25
T,,47.6996193,12.0425453,1,1,2001,0,0,0,1532,1e25
T,,47.6996193,12.0425425,1,1,2001,0,0,0,1527,1e25
T,,47.6996231,12.0425406,1,1,2001,0,0,0,1532,1e25
T,,47.6996231,12.0425024,1,1,2001,0,0,0,1531,1e25
T,,47.6996269,12.0424986,1,1,2001,0,0,0,1531,1e25
T,,47.6996269,12.0424948,1,1,2001,0,0,0,1535,1e25
T,,47.6996155,12.0424900,1,1,2001,0,0,0,1532,1e25
T,,47.6996117,12.0424852,1,1,2001,0,0,0,1533,1e25
T,,47.6996117,12.0424786,1,1,2001,0,0,0,1537,1e25
T,,47.6996117,12.0424747,1,1,2001,0,0,0,1535,1e25
T,,47.6996155,12.0424147,1,1,2001,0,0,0,1531,1e25
T,,47.6996193,12.0424128,1,1,2001,0,0,0,1539,1e25
T,,47.6996193,12.0424128,1,1,2001,0,0,0,1537,1e25
T,,47.6996193,12.0424080,1,1,2001,0,0,0,1536,1e25
T,,47.6996269,12.0424013,1,1,2001,0,0,0,1539,1e25
T,,47.6996307,12.0423908,1,1,2001,0,0,0,1536,1e25
T,,47.6996422,12.0423832,1,1,2001,0,0,0,1538,1e25
T,,47.6996536,12.0423565,1,1,2001,0,0,0,1541,1e25
T,,47.6996536,12.0423527,1,1,2001,0,0,0,1537,1e25
T,,47.6996613,12.0423422,1,1,2001,0,0,0,1539,1e25
T,,47.6996689,12.0423288,1,1,2001,0,0,0,1542,1e25
T,,47.6996689,12.0423250,1,1,2001,0,0,0,1540,1e25
T,,47.6996689,12.0423241,1,1,2001,0,0,0,1543,1e25
T,,47.6996689,12.0423231,1,1,2001,0,0,0,1538,1e25
T,,47.6996651,12.0423326,1,1,2001,0,0,0,1544,1e25
T,,47.6996651,12.0423365,1,1,2001,0,0,0,1540,1e25
T,,47.6996689,12.0423365,1,1,2001,0,0,0,1533,1e25
T,,47.6996689,12.0423355,1,1,2001,0,0,0,1549,1e25
T,,47.6996689,12.0423326,1,1,2001,0,0,0,1542,1e25
T,,47.6996651,12.0423355,1,1,2001,0,0,0,1534,1e25
T,,47.6996689,12.0423317,1,1,2001,0,0,0,1548,1e25
T,,47.6996727,12.0423298,1,1,2001,0,0,0,1544,1e25
T,,47.6996727,12.0423193,1,1,2001,0,0,0,1538,1e25
T,,47.6996765,12.0423088,1,1,2001,0,0,0,1543,1e25
T,,47.6996803,12.0422955,1,1,2001,0,0,0,1536,1e25
T,,47.6996841,12.0422859,1,1,2001,0,0,0,1546,1e25
T,,47.6996880,12.0422792,1,1,2001,0,0,0,1545,1e25
T,,47.6996841,12.0422707,1,1,2001,0,0,0,1543,1e25
T,,47.6996918,12.0422401,1,1,2001,0,0,0,1539,1e25
T,,47.6996918,12.0422325,1,1,2001,0,0,0,1547,1e25
T,,47.6996918,12.0422230,1,1,2001,0,0,0,1542,1e25
T,,47.6996918,12.0422153,1,1,2001,0,0,0,1545,1e25
T,,47.6996880,12.0421505,1,1,2001,0,0,0,1542,1e25
T,,47.6996918,12.0421448,1,1,2001,0,0,0,1546,1e25
T,,47.6996918,12.0421419,1,1,2001,0,0,0,1542,1e25
T,,47.6996918,12.0421362,1,1,2001,0,0,0,1547,1e25
T,,47.6997070,12.0421047,1,1,2001,0,0,0,1544,1e25
T,,47.6997108,12.0421019,1,1,2001,0,0,0,1547,1e25
T,,47.6997185,12.0420952,1,1,2001,0,0,0,1548,1e25
T,,47.6997261,12.0420914,1,1,2001,0,0,0,1543,1e25
T,,47.6997299,12.0420885,1,1,2001,0,0,0,1551,1e25
T,,47.6997337,12.0420685,1,1,2001,0,0,0,1548,1e25
T,,47.6997337,12.0420618,1,1,2001,0,0,0,1544,1e25
T,,47.6997337,12.0420570,1,1,2001,0,0,0,1548,1e25
T,,47.6997337,12.0420485,1,1,2001,0,0,0,1549,1e25
T,,47.6997375,12.0420389,1,1,2001,0,0,0,1546,1e25
T,,47.6997414,12.0420361,1,1,2001,0,0,0,1551,1e25
T,,47.6997414,12.0420341,1,1,2001,0,0,0,1547,1e25
T,,47.6997452,12.0420284,1,1,2001,0,0,0,1554,1e25
T,,47.6997452,12.0420265,1,1,2001,0,0,0,1550,1e25
T,,47.6997490,12.0419922,1,1,2001,0,0,0,1554,1e25
T,,47.6997490,12.0419884,1,1,2001,0,0,0,1550,1e25
T,,47.6997490,12.0419836,1,1,2001,0,0,0,1550,1e25
T,,47.6997604,12.0419703,1,1,2001,0,0,0,1555,1e25
T,,47.6997681,12.0419693,1,1,2001,0,0,0,1553,1e25
T,,47.6997719,12.0419674,1,1,2001,0,0,0,1549,1e25
T,,47.6997757,12.0419645,1,1,2001,0,0,0,1556,1e25
T,,47.6997795,12.0419598,1,1,2001,0,0,0,1553,1e25
T,,47.6998024,12.0419254,1,1,2001,0,0,0,1554,1e25
T,,47.6998024,12.0419226,1,1,2001,0,0,0,1554,1e25
T,,47.6998253,12.0419464,1,1,2001,0,0,0,1560,1e25
T,,47.6998253,12.0419483,1,1,2001,0,0,0,1557,1e25
T,,47.6998177,12.0419569,1,1,2001,0,0,0,1554,1e25
T,,47.6998215,12.0419655,1,1,2001,0,0,0,1555,1e25
T,,47.6998215,12.0419750,1,1,2001,0,0,0,1558,1e25
T,,47.6998215,12.0419760,1,1,2001,0,0,0,1551,1e25
T,,47.6998177,12.0419703,1,1,2001,0,0,0,1556,1e25
T,,47.6998100,12.0419693,1,1,2001,0,0,0,1561,1e25
T,,47.6998100,12.0419655,1,1,2001,0,0,0,1556,1e25
T,,47.6998177,12.0419626,1,1,2001,0,0,0,1560,1e25
T,,47.6998215,12.0419617,1,1,2001,0,0,0,1559,1e25
T,,47.6998253,12.0419636,1,1,2001,0,0,0,1550,1e25
T,,47.6998291,12.0419617,1,1,2001,0,0,0,1555,1e25
T,,47.6998329,12.0419588,1,1,2001,0,0,0,1559,1e25
T,,47.6998329,12.0419559,1,1,2001,0,0,0,1558,1e25
T,,47.6998558,12.0419273,1,1,2001,0,0,0,1560,1e25
T,,47.6998558,12.0419264,1,1,2001,0,0,0,1558,1e25
T,,47.6998596,12.0418472,1,1,2001,0,0,0,1558,1e25
T,,47.6998444,12.0418692,1,1,2001,0,0,0,1558,1e25
T,,47.6998825,12.0418730,1,1,2001,0,0,0,1558,1e25
T,,47.6998367,12.0418396,1,1,2001,0,0,0,1557,1e25
T,,47.6998138,12.0419025,1,1,2001,0,0,0,1558,1e25
T,,47.6998215,12.0418863,1,1,2001,0,0,0,1554,1e25
T,,47.6998215,12.0418882,1,1,2001,0,0,0,1565,1e25
T,,47.6998291,12.0418949,1,1,2001,0,0,0,1561,1e25
T,,47.6998329,12.0419025,1,1,2001,0,0,0,1555,1e25
T,,47.6998329,12.0419035,1,1,2001,0,0,0,1562,1e25
T,,47.6998367,12.0419092,1,1,2001,0,0,0,1558,1e25
T,,47.6998405,12.0419226,1,1,2001,0,0,0,1554,1e25
T,,47.6998444,12.0419226,1,1,2001,0,0,0,1564,1e25
T,,47.6998520,12.0419207,1,1,2001,0,0,0,1560,1e25
T,,47.6998520,12.0419397,1,1,2001,0,0,0,1559,1e25
T,,47.6998558,12.0419445,1,1,2001,0,0,0,1560,1e25
T,,47.6998787,12.0418816,1,1,2001,0,0,0,1560,1e25
T,,47.6998863,12.0418711,1,1,2001,0,0,0,1564,1e25
T,,47.6998901,12.0418739,1,1,2001,0,0,0,1561,1e25
T,,47.6998901,12.0418711,1,1,2001,0,0,0,1564,1e25
T,,47.6998901,12.0418634,1,1,2001,0,0,0,1561,1e25
T,,47.6998940,12.0418282,1,1,2001,0,0,0,1565,1e25
T,,47.6998940,12.0418215,1,1,2001,0,0,0,1565,1e25
T,,47.6998978,12.0418053,1,1,2001,0,0,0,1558,1e25
T,,47.6999054,12.0418005,1,1,2001,0,0,0,1567,1e25
T,,47.6999092,12.0417690,1,1,2001,0,0,0,1566,1e25
T,,47.6999092,12.0417433,1,1,2001,0,0,0,1569,1e25
T,,47.6999092,12.0417366,1,1,2001,0,0,0,1566,1e25
T,,47.6999054,12.0417242,1,1,2001,0,0,0,1560,1e25
T,,47.6999092,12.0417185,1,1,2001,0,0,0,1571,1e25
T,,47.6999092,12.0417147,1,1,2001,0,0,0,1571,1e25
T,,47.6999130,12.0417080,1,1,2001,0,0,0,1566,1e25
T,,47.6999054,12.0417118,1,1,2001,0,0,0,1570,1e25
T,,47.6999130,12.0416861,1,1,2001,0,0,0,1565,1e25
T,,47.6999168,12.0416822,1,1,2001,0,0,0,1571,1e25
T,,47.6999168,12.0416698,1,1,2001,0,0,0,1566,1e25
T,,47.6999168,12.0416670,1,1,2001,0,0,0,1573,1e25
T,,47.6999168,12.0416660,1,1,2001,0,0,0,1570,1e25
T,,47.6999245,12.0416641,1,1,2001,0,0,0,1573,1e25
T,,47.6999207,12.0416679,1,1,2001,0,0,0,1570,1e25
T,,47.6999359,12.0416603,1,1,2001,0,0,0,1573,1e25
T,,47.6999359,12.0415955,1,1,2001,0,0,0,1570,1e25
T,,47.6999359,12.0415792,1,1,2001,0,0,0,1575,1e25
T,,47.6999397,12.0415707,1,1,2001,0,0,0,1573,1e25
T,,47.6999321,12.0415030,1,1,2001,0,0,0,1569,1e25
T,,47.6999321,12.0414944,1,1,2001,0,0,0,1573,1e25
T,,47.6999283,12.0414762,1,1,2001,0,0,0,1577,1e25
T,,47.6999283,12.0414696,1,1,2001,0,0,0,1574,1e25
T,,47.6999283,12.0414505,1,1,2001,0,0,0,1579,1e25
T,,47.6999283,12.0414486,1,1,2001,0,0,0,1574,1e25
T,,47.6999283,12.0414476,1,1,2001,0,0,0,1578,1e25
T,,47.6999435,12.0414267,1,1,2001,0,0,0,1573,1e25
T,,47.6999512,12.0414190,1,1,2001,0,0,0,1574,1e25
T,,47.6999550,12.0414104,1,1,2001,0,0,0,1579,1e25
T,,47.6999741,12.0413914,1,1,2001,0,0,0,1574,1e25
T,,47.6999779,12.0413837,1,1,2001,0,0,0,1580,1e25
T,,47.7000046,12.0413408,1,1,2001,0,0,0,1582,1e25
T,,47.7000046,12.0413399,1,1,2001,0,0,0,1574,1e25
T,,47.7000084,12.0413399,1,1,2001,0,0,0,1583,1e25
T,,47.7000122,12.0413437,1,1,2001,0,0,0,1579,1e25
T,,47.7000389,12.0413227,1,1,2001,0,0,0,1583,1e25
T,,47.7000275,12.0413132,1,1,2001,0,0,0,1577,1e25
T,,47.7000237,12.0413074,1,1,2001,0,0,0,1577,1e25
T,,47.7000275,12.0413074,1,1,2001,0,0,0,1584,1e25
T,,47.7000313,12.0413027,1,1,2001,0,0,0,1582,1e25
T,,47.7000351,12.0412588,1,1,2001,0,0,0,1585,1e25
T,,47.7000351,12.0412579,1,1,2001,0,0,0,1582,1e25
T,,47.7000389,12.0412579,1,1,2001,0,0,0,1579,1e25
T,,47.7000427,12.0412560,1,1,2001,0,0,0,1587,1e25
T,,47.7000465,12.0412521,1,1,2001,0,0,0,1584,1e25
T,,47.7000427,12.0412283,1,1,2001,0,0,0,1580,1e25
T,,47.7000427,12.0412178,1,1,2001,0,0,0,1585,1e25
T,,47.7000389,12.0411959,1,1,2001,0,0,0,1580,1e25
T,,47.7000351,12.0411911,1,1,2001,0,0,0,1580,1e25
T,,47.7000313,12.0411882,1,1,2001,0,0,0,1586,1e25
T,,47.7000313,12.0411844,1,1,2001,0,0,0,1584,1e25
T,,47.7000351,12.0411777,1,1,2001,0,0,0,1588,1e25
T,,47.7000389,12.0411606,1,1,2001,0,0,0,1582,1e25
T,,47.7000427,12.0411577,1,1,2001,0,0,0,1589,1e25
T,,47.7000427,12.0411539,1,1,2001,0,0,0,1585,1e25
T,,47.7000542,12.0410805,1,1,2001,0,0,0,1586,1e25
T,,47.7000465,12.0410376,1,1,2001,0,0,0,1587,1e25
T,,47.7000809,12.0410032,1,1,2001,0,0,0,1590,1e25
T,,47.7000961,12.0409880,1,1,2001,0,0,0,1588,1e25
T,,47.7000961,12.0409822,1,1,2001,0,0,0,1584,1e25
T,,47.7000923,12.0409784,1,1,2001,0,0,0,1589,1e25
T,,47.7000885,12.0409517,1,1,2001,0,0,0,1586,1e25
T,,47.7000885,12.0409412,1,1,2001,0,0,0,1592,1e25
T,,47.7000885,12.0409355,1,1,2001,0,0,0,1588,1e25
T,,47.7000999,12.0409117,1,1,2001,0,0,0,1592,1e25
T,,47.7001038,12.0409088,1,1,2001,0,0,0,1590,1e25
T,,47.7000847,12.0408735,1,1,2001,0,0,0,1593,1e25
T,,47.7000885,12.0408697,1,1,2001,0,0,0,1593,1e25
T,,47.7000847,12.0408726,1,1,2001,0,0,0,1592,1e25
T,,47.7000885,12.0408468,1,1,2001,0,0,0,1595,1e25
T,,47.7001190,12.0408134,1,1,2001,0,0,0,1592,1e25
T,,47.7001266,12.0408115,1,1,2001,0,0,0,1595,1e25
T,,47.7001419,12.0408068,1,1,2001,0,0,0,1589,1e25
T,,47.7001495,12.0408087,1,1,2001,0,0,0,1591,1e25
T,,47.7001534,12.0408020,1,1,2001,0,0,0,1593,1e25
T,,47.7002335,12.0408182,1,1,2001,0,0,0,1598,1e25
T,,47.7002335,12.0408134,1,1,2001,0,0,0,1594,1e25
T,,47.7002258,12.0407495,1,1,2001,0,0,0,1594,1e25
T,,47.7002106,12.0406866,1,1,2001,0,0,0,1593,1e25
T,,47.7002144,12.0406857,1,1,2001,0,0,0,1597,1e25
T,,47.7002296,12.0406656,1,1,2001,0,0,0,1591,1e25
T,,47.7002373,12.0406609,1,1,2001,0,0,0,1601,1e25
T,,47.7002411,12.0406590,1,1,2001,0,0,0,1599,1e25
T,,47.7002449,12.0406532,1,1,2001,0,0,0,1597,1e25
T,,47.7002525,12.0406437,1,1,2001,0,0,0,1594,1e25
T,,47.7002563,12.0406399,1,1,2001,0,0,0,1602,1e25
T,,47.7002563,12.0406370,1,1,2001,0,0,0,1596,1e25
T,,47.7002563,12.0406218,1,1,2001,0,0,0,1604,1e25
T,,47.7002563,12.0406179,1,1,2001,0,0,0,1599,1e25
T,,47.7002602,12.0405893,1,1,2001,0,0,0,1595,1e25
T,,47.7002640,12.0405807,1,1,2001,0,0,0,1600,1e25
T,,47.7002563,12.0405378,1,1,2001,0,0,0,1596,1e25
T,,47.7002602,12.0405321,1,1,2001,0,0,0,1603,1e25
T,,47.7002754,12.0405216,1,1,2001,0,0,0,1598,1e25
T,,47.7002754,12.0405140,1,1,2001,0,0,0,1604,1e25
T,,47.7002754,12.0405083,1,1,2001,0,0,0,1603,1e25
T,,47.7002792,12.0404921,1,1,2001,0,0,0,1602,1e25
T,,47.7002831,12.0404673,1,1,2001,0,0,0,1606,1e25
T,,47.7002869,12.0404606,1,1,2001,0,0,0,1604,1e25
T,,47.7002945,12.0404482,1,1,2001,0,0,0,1602,1e25
T,,47.7002983,12.0404263,1,1,2001,0,0,0,1606,1e25
T,,47.7003212,12.0404015,1,1,2001,0,0,0,1600,1e25
T,,47.7003212,12.0404015,1,1,2001,0,0,0,1606,1e25
T,,47.7003250,12.0404034,1,1,2001,0,0,0,1601,1e25
T,,47.7003250,12.0403976,1,1,2001,0,0,0,1613,1e25
T,,47.7003288,12.0403929,1,1,2001,0,0,0,1605,1e25
T,,47.7003288,12.0403900,1,1,2001,0,0,0,1611,1e25
T,,47.7003326,12.0403843,1,1,2001,0,0,0,1608,1e25
T,,47.7003326,12.0403872,1,1,2001,0,0,0,1604,1e25
T,,47.7003326,12.0403862,1,1,2001,0,0,0,1611,1e25
T,,47.7003326,12.0403852,1,1,2001,0,0,0,1607,1e25
T,,47.7003441,12.0403690,1,1,2001,0,0,0,1611,1e25
T,,47.7003517,12.0403595,1,1,2001,0,0,0,1604,1e25
T,,47.7003555,12.0403481,1,1,2001,0,0,0,1611,1e25
T,,47.7003670,12.0402889,1,1,2001,0,0,0,1608,1e25
T,,47.7003784,12.0402679,1,1,2001,0,0,0,1602,1e25
T,,47.7003860,12.0402603,1,1,2001,0,0,0,1615,1e25
T,,47.7003899,12.0402575,1,1,2001,0,0,0,1613,1e25
T,,47.7003937,12.0402470,1,1,2001,0,0,0,1612,1e25
T,,47.7004204,12.0401907,1,1,2001,0,0,0,1611,1e25
T,,47.7004242,12.0401688,1,1,2001,0,0,0,1614,1e25
T,,47.7004242,12.0401640,1,1,2001,0,0,0,1614,1e25
T,,47.7004280,12.0401554,1,1,2001,0,0,0,1610,1e25
T,,47.7004242,12.0401516,1,1,2001,0,0,0,1615,1e25
T,,47.7004280,12.0401449,1,1,2001,0,0,0,1618,1e25
T,,47.7004280,12.0401421,1,1,2001,0,0,0,1611,1e25
T,,47.7004318,12.0401382,1,1,2001,0,0,0,1615,1e25
T,,47.7004280,12.0401297,1,1,2001,0,0,0,1610,1e25
T,,47.7004280,12.0401220,1,1,2001,0,0,0,1615,1e25
T,,47.7004585,12.0400705,1,1,2001,0,0,0,1613,1e25
T,,47.7004585,12.0400639,1,1,2001,0,0,0,1616,1e25
T,,47.7004623,12.0400467,1,1,2001,0,0,0,1610,1e25
T,,47.7004623,12.0400438,1,1,2001,0,0,0,1619,1e25
T,,47.7004623,12.0400381,1,1,2001,0,0,0,1617,1e25
T,,47.7004776,12.0400200,1,1,2001,0,0,0,1610,1e25
T,,47.7004776,12.0400181,1,1,2001,0,0,0,1618,1e25
T,,47.7004814,12.0400162,1,1,2001,0,0,0,1622,1e25
T,,47.7004814,12.0400152,1,1,2001,0,0,0,1618,1e25
T,,47.7004852,12.0400114,1,1,2001,0,0,0,1614,1e25
T,,47.7004890,12.0400085,1,1,2001,0,0,0,1619,1e25
T,,47.7005081,12.0399818,1,1,2001,0,0,0,1616,1e25
T,,47.7005196,12.0399714,1,1,2001,0,0,0,1625,1e25
T,,47.7005196,12.0399666,1,1,2001,0,0,0,1619,1e25
T,,47.7005348,12.0399437,1,1,2001,0,0,0,1616,1e25
T,,47.7005348,12.0399389,1,1,2001,0,0,0,1624,1e25
T,,47.7005386,12.0399351,1,1,2001,0,0,0,1621,1e25
T,,47.7005386,12.0399323,1,1,2001,0,0,0,1617,1e25
T,,47.7005386,12.0399303,1,1,2001,0,0,0,1622,1e25
T,,47.7005463,12.0398979,1,1,2001,0,0,0,1619,1e25
T,,47.7005501,12.0398998,1,1,2001,0,0,0,1627,1e25
T,,47.7005463,12.0398951,1,1,2001,0,0,0,1623,1e25
T,,47.7005463,12.0398979,1,1,2001,0,0,0,1617,1e25
T,,47.7005463,12.0398922,1,1,2001,0,0,0,1623,1e25
T,,47.7005501,12.0398893,1,1,2001,0,0,0,1626,1e25
T,,47.7005615,12.0398846,1,1,2001,0,0,0,1622,1e25
T,,47.7005920,12.0398932,1,1,2001,0,0,0,1625,1e25
T,,47.7006149,12.0398436,1,1,2001,0,0,0,1621,1e25
T,,47.7006149,12.0398407,1,1,2001,0,0,0,1628,1e25
T,,47.7006302,12.0398035,1,1,2001,0,0,0,1624,1e25
T,,47.7006378,12.0398016,1,1,2001,0,0,0,1631,1e25
T,,47.7006378,12.0397997,1,1,2001,0,0,0,1630,1e25
T,,47.7006683,12.0397453,1,1,2001,0,0,0,1631,1e25
T,,47.7006721,12.0397434,1,1,2001,0,0,0,1630,1e25
T,,47.7006760,12.0397263,1,1,2001,0,0,0,1631,1e25
T,,47.7006912,12.0396976,1,1,2001,0,0,0,1632,1e25
T,,47.7006950,12.0396881,1,1,2001,0,0,0,1631,1e25
T,,47.7007332,12.0396156,1,1,2001,0,0,0,1637,1e25
T,,47.7007370,12.0396118,1,1,2001,0,0,0,1631,1e25
T,,47.7007370,12.0396090,1,1,2001,0,0,0,1634,1e25
T,,47.7007484,12.0395918,1,1,2001,0,0,0,1629,1e25
T,,47.7007523,12.0395870,1,1,2001,0,0,0,1633,1e25
T,,47.7007904,12.0395288,1,1,2001,0,0,0,1633,1e25
T,,47.7007942,12.0395107,1,1,2001,0,0,0,1637,1e25
T,,47.7007980,12.0395002,1,1,2001,0,0,0,1634,1e25
T,,47.7008209,12.0394573,1,1,2001,0,0,0,1637,1e25
T,,47.7008286,12.0394478,1,1,2001,0,0,0,1634,1e25
T,,47.7008400,12.0394363,1,1,2001,0,0,0,1638,1e25
T,,47.7008324,12.0394049,1,1,2001,0,0,0,1633,1e25
T,,47.7008324,12.0393972,1,1,2001,0,0,0,1635,1e25
T,,47.7008362,12.0393915,1,1,2001,0,0,0,1640,1e25
T,,47.7008400,12.0393867,1,1,2001,0,0,0,1635,1e25
T,,47.7008438,12.0393782,1,1,2001,0,0,0,1641,1e25
T,,47.7008476,12.0393696,1,1,2001,0,0,0,1638,1e25
T,,47.7008438,12.0393476,1,1,2001,0,0,0,1636,1e25
T,,47.7008247,12.0393362,1,1,2001,0,0,0,1640,1e25
T,,47.7008286,12.0393353,1,1,2001,0,0,0,1636,1e25
T,,47.7008286,12.0393353,1,1,2001,0,0,0,1640,1e25
T,,47.7008286,12.0393305,1,1,2001,0,0,0,1640,1e25
T,,47.7008667,12.0393028,1,1,2001,0,0,0,1640,1e25
T,,47.7008705,12.0392952,1,1,2001,0,0,0,1635,1e25
T,,47.7008667,12.0392914,1,1,2001,0,0,0,1643,1e25
T,,47.7008629,12.0392876,1,1,2001,0,0,0,1642,1e25
T,,47.7008972,12.0392475,1,1,2001,0,0,0,1642,1e25
T,,47.7008972,12.0392389,1,1,2001,0,0,0,1641,1e25
T,,47.7008972,12.0392361,1,1,2001,0,0,0,1644,1e25
T,,47.7009010,12.0392189,1,1,2001,0,0,0,1644,1e25
T,,47.7009315,12.0391560,1,1,2001,0,0,0,1644,1e25
T,,47.7009239,12.0391521,1,1,2001,0,0,0,1648,1e25
T,,47.7009392,12.0391264,1,1,2001,0,0,0,1648,1e25
T,,47.7009125,12.0391064,1,1,2001,0,0,0,1644,1e25
T,,47.7009201,12.0391016,1,1,2001,0,0,0,1648,1e25
T,,47.7009315,12.0390902,1,1,2001,0,0,0,1649,1e25
T,,47.7010193,12.0390377,1,1,2001,0,0,0,1649,1e25
T,,47.7010117,12.0390291,1,1,2001,0,0,0,1643,1e25
T,,47.7009926,12.0390425,1,1,2001,0,0,0,1645,1e25
T,,47.7009888,12.0390396,1,1,2001,0,0,0,1654,1e25
T,,47.7009888,12.0390234,1,1,2001,0,0,0,1652,1e25
T,,47.7009888,12.0390167,1,1,2001,0,0,0,1649,1e25
T,,47.7010002,12.0389957,1,1,2001,0,0,0,1647,1e25
T,,47.7009850,12.0390062,1,1,2001,0,0,0,1650,1e25
T,,47.7010078,12.0389862,1,1,2001,0,0,0,1654,1e25
T,,47.7010117,12.0389786,1,1,2001,0,0,0,1650,1e25
T,,47.7010078,12.0389729,1,1,2001,0,0,0,1655,1e25
T,,47.7010078,12.0389652,1,1,2001,0,0,0,1651,1e25
T,,47.7010460,12.0389585,1,1,2001,0,0,0,1656,1e25
T,,47.7010498,12.0389538,1,1,2001,0,0,0,1653,1e25
T,,47.7010918,12.0389004,1,1,2001,0,0,0,1653,1e25
T,,47.7010918,12.0388899,1,1,2001,0,0,0,1653,1e25
T,,47.7011070,12.0388842,1,1,2001,0,0,0,1657,1e25
T,,47.7011108,12.0388832,1,1,2001,0,0,0,1651,1e25
T,,47.7011032,12.0388613,1,1,2001,0,0,0,1660,1e25
T,,47.7011032,12.0388622,1,1,2001,0,0,0,1657,1e25
T,,47.7011299,12.0388288,1,1,2001,0,0,0,1650,1e25
T,,47.7011337,12.0388269,1,1,2001,0,0,0,1656,1e25
T,,47.7011490,12.0388613,1,1,2001,0,0,0,1657,1e25
T,,47.7011642,12.0388441,1,1,2001,0,0,0,1657,1e25
T,,47.7011642,12.0388365,1,1,2001,0,0,0,1654,1e25
T,,47.7011642,12.0388298,1,1,2001,0,0,0,1658,1e25
T,,47.7011566,12.0388241,1,1,2001,0,0,0,1655,1e25
