Track hddd.ddddd° WGS-84
Breite      	Länge       	 Time     	 Flag	Descr.	Alt
N 47.70054° 	E012.03993° 	 0 	 0 		1622
N 47.70055° 	E012.0399° 	 0 	 0 		1619
N 47.70055° 	E012.0399° 	 0 	 0 		1627
N 47.70055° 	E012.0399° 	 0 	 0 		1623
N 47.70055° 	E012.0399° 	 0 	 0 		1617
N 47.70055° 	E012.03989° 	 0 	 0 		1623
N 47.70055° 	E012.03989° 	 0 	 0 		1626
N 47.70056° 	E012.03988° 	 0 	 0 		1622
N 47.70059° 	E012.03989° 	 0 	 0 		1625
N 47.70061° 	E012.03984° 	 0 	 0 		1621
N 47.70061° 	E012.03984° 	 0 	 0 		1628
N 47.70063° 	E012.0398° 	 0 	 0 		1624
N 47.70064° 	E012.0398° 	 0 	 0 		1631
N 47.70064° 	E012.0398° 	 0 	 0 		1630
N 47.70067° 	E012.03975° 	 0 	 0 		1631
N 47.70067° 	E012.03974° 	 0 	 0 		1630
N 47.70068° 	E012.03973° 	 0 	 0 		1631
N 47.70069° 	E012.0397° 	 0 	 0 		1632
N 47.7007° 	E012.03969° 	 0 	 0 		1631
N 47.70073° 	E012.03962° 	 0 	 0 		1637
N 47.70074° 	E012.03961° 	 0 	 0 		1631
N 47.70074° 	E012.03961° 	 0 	 0 		1634
N 47.70075° 	E012.03959° 	 0 	 0 		1629
N 47.70075° 	E012.03959° 	 0 	 0 		1633
N 47.70079° 	E012.03953° 	 0 	 0 		1633
N 47.70079° 	E012.03951° 	 0 	 0 		1637
N 47.7008° 	E012.0395° 	 0 	 0 		1634
N 47.70082° 	E012.03946° 	 0 	 0 		1637
N 47.70083° 	E012.03945° 	 0 	 0 		1634
N 47.70084° 	E012.03944° 	 0 	 0 		1638
N 47.70083° 	E012.0394° 	 0 	 0 		1633
N 47.70083° 	E012.0394° 	 0 	 0 		1635
N 47.70084° 	E012.03939° 	 0 	 0 		1640
N 47.70084° 	E012.03939° 	 0 	 0 		1635
N 47.70084° 	E012.03938° 	 0 	 0 		1641
N 47.70085° 	E012.03937° 	 0 	 0 		1638
N 47.70084° 	E012.03935° 	 0 	 0 		1636
N 47.70082° 	E012.03934° 	 0 	 0 		1640
N 47.70083° 	E012.03934° 	 0 	 0 		1636
N 47.70083° 	E012.03934° 	 0 	 0 		1640
N 47.70083° 	E012.03933° 	 0 	 0 		1640
N 47.70087° 	E012.0393° 	 0 	 0 		1640
N 47.70087° 	E012.0393° 	 0 	 0 		1635
N 47.70087° 	E012.03929° 	 0 	 0 		1643
N 47.70086° 	E012.03929° 	 0 	 0 		1642
N 47.7009° 	E012.03925° 	 0 	 0 		1642
N 47.7009° 	E012.03924° 	 0 	 0 		1641
N 47.7009° 	E012.03924° 	 0 	 0 		1644
N 47.7009° 	E012.03922° 	 0 	 0 		1644
N 47.70093° 	E012.03916° 	 0 	 0 		1644
N 47.70092° 	E012.03915° 	 0 	 0 		1648
N 47.70094° 	E012.03913° 	 0 	 0 		1648
N 47.70091° 	E012.03911° 	 0 	 0 		1644
N 47.70092° 	E012.0391° 	 0 	 0 		1648
N 47.70093° 	E012.03909° 	 0 	 0 		1649
N 47.70102° 	E012.03904° 	 0 	 0 		1649
N 47.70101° 	E012.03903° 	 0 	 0 		1643
N 47.70099° 	E012.03904° 	 0 	 0 		1645
N 47.70099° 	E012.03904° 	 0 	 0 		1654
N 47.70099° 	E012.03902° 	 0 	 0 		1652
N 47.70099° 	E012.03902° 	 0 	 0 		1649
N 47.701° 	E012.039° 	 0 	 0 		1647
N 47.70099° 	E012.03901° 	 0 	 0 		1650
N 47.70101° 	E012.03899° 	 0 	 0 		1654
N 47.70101° 	E012.03898° 	 0 	 0 		1650
N 47.70101° 	E012.03897° 	 0 	 0 		1655
N 47.70101° 	E012.03897° 	 0 	 0 		1651
N 47.70105° 	E012.03896° 	 0 	 0 		1656
N 47.70105° 	E012.03895° 	 0 	 0 		1653
N 47.70109° 	E012.0389° 	 0 	 0 		1653
N 47.70109° 	E012.03889° 	 0 	 0 		1653
N 47.70111° 	E012.03888° 	 0 	 0 		1657
N 47.70111° 	E012.03888° 	 0 	 0 		1651
N 47.7011° 	E012.03886° 	 0 	 0 		1660
N 47.7011° 	E012.03886° 	 0 	 0 		1657
N 47.70113° 	E012.03883° 	 0 	 0 		1650
N 47.70113° 	E012.03883° 	 0 	 0 		1656
N 47.70115° 	E012.03886° 	 0 	 0 		1657
N 47.70116° 	E012.03884° 	 0 	 0 		1657
N 47.70116° 	E012.03884° 	 0 	 0 		1654
N 47.70116° 	E012.03883° 	 0 	 0 		1658
N 47.70116° 	E012.03882° 	 0 	 0 		1655
N 47.70113° 	E012.03881° 	 0 	 0 		1661
N 47.70113° 	E012.03881° 	 0 	 0 		1659
N 47.70113° 	E012.03881° 	 0 	 0 		1655
N 47.70113° 	E012.03881° 	 0 	 0 		1657
N 47.70115° 	E012.03883° 	 0 	 0 		1654
N 47.70118° 	E012.0388° 	 0 	 0 		1656
N 47.70118° 	E012.03881° 	 0 	 0 		1654
N 47.70118° 	E012.03881° 	 0 	 0 		1659
N 47.70118° 	E012.03881° 	 0 	 0 		1655
N 47.70118° 	E012.03874° 	 0 	 0 		1654
N 47.70116° 	E012.03875° 	 0 	 0 		1654
N 47.70116° 	E012.03864° 	 0 	 0 		1653
N 47.70116° 	E012.03863° 	 0 	 0 		1657
N 47.70117° 	E012.03863° 	 0 	 0 		1654
N 47.70117° 	E012.03862° 	 0 	 0 		1656
N 47.70118° 	E012.03852° 	 0 	 0 		1656
N 47.70119° 	E012.03842° 	 0 	 0 		1659
N 47.70119° 	E012.03842° 	 0 	 0 		1656
N 47.70119° 	E012.03841° 	 0 	 0 		1660
N 47.70119° 	E012.0384° 	 0 	 0 		1656
N 47.7012° 	E012.03837° 	 0 	 0 		1658
N 47.70121° 	E012.03833° 	 0 	 0 		1659
N 47.70122° 	E012.03836° 	 0 	 0 		1659
N 47.70121° 	E012.03837° 	 0 	 0 		1657
N 47.70121° 	E012.03839° 	 0 	 0 		1656
N 47.70121° 	E012.03846° 	 0 	 0 		1655
N 47.70122° 	E012.03855° 	 0 	 0 		1655
N 47.7012° 	E012.03866° 	 0 	 0 		1656
N 47.70119° 	E012.03873° 	 0 	 0 		1657
N 47.7012° 	E012.0388° 	 0 	 0 		1656
N 47.7012° 	E012.0388° 	 0 	 0 		1659
N 47.7012° 	E012.0388° 	 0 	 0 		1658
N 47.7012° 	E012.03886° 	 0 	 0 		1660
N 47.70118° 	E012.03885° 	 0 	 0 		1664
N 47.70118° 	E012.03884° 	 0 	 0 		1659
N 47.70122° 	E012.03883° 	 0 	 0 		1665
N 47.70122° 	E012.03886° 	 0 	 0 		1660
N 47.70124° 	E012.03888° 	 0 	 0 		1656
N 47.70124° 	E012.03888° 	 0 	 0 		1663
N 47.70124° 	E012.03889° 	 0 	 0 		1667
N 47.70124° 	E012.03889° 	 0 	 0 		1664
N 47.70126° 	E012.0389° 	 0 	 0 		1664
N 47.70127° 	E012.03887° 	 0 	 0 		1662
N 47.70128° 	E012.03889° 	 0 	 0 		1663
N 47.70127° 	E012.03889° 	 0 	 0 		1659
N 47.70127° 	E012.03889° 	 0 	 0 		1669
N 47.70127° 	E012.03889° 	 0 	 0 		1667
N 47.70126° 	E012.0389° 	 0 	 0 		1666
N 47.70126° 	E012.03892° 	 0 	 0 		1663
N 47.70125° 	E012.03892° 	 0 	 0 		1668
N 47.70125° 	E012.03893° 	 0 	 0 		1663
N 47.70125° 	E012.03893° 	 0 	 0 		1667
N 47.70125° 	E012.03896° 	 0 	 0 		1662
N 47.70124° 	E012.03897° 	 0 	 0 		1669
N 47.70124° 	E012.03898° 	 0 	 0 		1666
N 47.70124° 	E012.03901° 	 0 	 0 		1670
N 47.70124° 	E012.03902° 	 0 	 0 		1666
N 47.70123° 	E012.03903° 	 0 	 0 		1667
N 47.70121° 	E012.03903° 	 0 	 0 		1672
N 47.7012° 	E012.03903° 	 0 	 0 		1669
N 47.70118° 	E012.03904° 	 0 	 0 		1664
N 47.70118° 	E012.03904° 	 0 	 0 		1673
N 47.70118° 	E012.03905° 	 0 	 0 		1672
N 47.70118° 	E012.03905° 	 0 	 0 		1670
N 47.70116° 	E012.03904° 	 0 	 0 		1673
N 47.70116° 	E012.03904° 	 0 	 0 		1671
N 47.70116° 	E012.03905° 	 0 	 0 		1674
N 47.70116° 	E012.03905° 	 0 	 0 		1670
N 47.70115° 	E012.03906° 	 0 	 0 		1674
N 47.70115° 	E012.03906° 	 0 	 0 		1675
N 47.70112° 	E012.03907° 	 0 	 0 		1675
N 47.70112° 	E012.03909° 	 0 	 0 		1669
N 47.70112° 	E012.03909° 	 0 	 0 		1681
N 47.70112° 	E012.0391° 	 0 	 0 		1677
N 47.70112° 	E012.0391° 	 0 	 0 		1672
N 47.70111° 	E012.03911° 	 0 	 0 		1678
N 47.7011° 	E012.03912° 	 0 	 0 		1679
N 47.70109° 	E012.03914° 	 0 	 0 		1669
N 47.70109° 	E012.03915° 	 0 	 0 		1682
N 47.70109° 	E012.03916° 	 0 	 0 		1680
N 47.70108° 	E012.03918° 	 0 	 0 		1676
N 47.70107° 	E012.03918° 	 0 	 0 		1680
N 47.70107° 	E012.03919° 	 0 	 0 		1686
N 47.70107° 	E012.03919° 	 0 	 0 		1678
N 47.70106° 	E012.0392° 	 0 	 0 		1683
N 47.70104° 	E012.03921° 	 0 	 0 		1680
N 47.70105° 	E012.03919° 	 0 	 0 		1681
N 47.70105° 	E012.03919° 	 0 	 0 		1678
N 47.70105° 	E012.03919° 	 0 	 0 		1682
N 47.70106° 	E012.03919° 	 0 	 0 		1679
N 47.70106° 	E012.03919° 	 0 	 0 		1683
N 47.70106° 	E012.03919° 	 0 	 0 		1679
N 47.70106° 	E012.0392° 	 0 	 0 		1681
N 47.70106° 	E012.0392° 	 0 	 0 		1678
N 47.70106° 	E012.0392° 	 0 	 0 		1682
N 47.70103° 	E012.0392° 	 0 	 0 		1661
N 47.70103° 	E012.0392° 	 0 	 0 		1665
N 47.70103° 	E012.0392° 	 0 	 0 		1668
N 47.70103° 	E012.0392° 	 0 	 0 		1668
N 47.70104° 	E012.03919° 	 0 	 0 		1669
N 47.70105° 	E012.03919° 	 0 	 0 		1673
N 47.70106° 	E012.03914° 	 0 	 0 		1679
N 47.70106° 	E012.03914° 	 0 	 0 		1677
N 47.70105° 	E012.03911° 	 0 	 0 		1679
N 47.70106° 	E012.0391° 	 0 	 0 		1680
N 47.70105° 	E012.03907° 	 0 	 0 		1685
N 47.70105° 	E012.03906° 	 0 	 0 		1684
N 47.70106° 	E012.03906° 	 0 	 0 		1687
N 47.70107° 	E012.0391° 	 0 	 0 		1693
N 47.70107° 	E012.03909° 	 0 	 0 		1689
N 47.70108° 	E012.03906° 	 0 	 0 		1687
N 47.70108° 	E012.03905° 	 0 	 0 		1687
N 47.70112° 	E012.03904° 	 0 	 0 		1687
N 47.70113° 	E012.03901° 	 0 	 0 		1684
N 47.70115° 	E012.039° 	 0 	 0 		1683
N 47.70116° 	E012.039° 	 0 	 0 		1685
N 47.70116° 	E012.039° 	 0 	 0 		1676
N 47.70116° 	E012.039° 	 0 	 0 		1677
N 47.70116° 	E012.03901° 	 0 	 0 		1680
N 47.70117° 	E012.03902° 	 0 	 0 		1689
N 47.70117° 	E012.03902° 	 0 	 0 		1683
N 47.70117° 	E012.03902° 	 0 	 0 		1681
N 47.70119° 	E012.03901° 	 0 	 0 		1679
N 47.70123° 	E012.03893° 	 0 	 0 		1678
N 47.70127° 	E012.03888° 	 0 	 0 		1676
N 47.70127° 	E012.03885° 	 0 	 0 		1675
N 47.70126° 	E012.03885° 	 0 	 0 		1672
N 47.70125° 	E012.03886° 	 0 	 0 		1677
N 47.70125° 	E012.03886° 	 0 	 0 		1669
N 47.70124° 	E012.03887° 	 0 	 0 		1677
N 47.70123° 	E012.03888° 	 0 	 0 		1674
N 47.7012° 	E012.03894° 	 0 	 0 		1668
N 47.70121° 	E012.03893° 	 0 	 0 		1676
N 47.70121° 	E012.03893° 	 0 	 0 		1672
N 47.70121° 	E012.03883° 	 0 	 0 		1670
N 47.70118° 	E012.0388° 	 0 	 0 		1667
N 47.70118° 	E012.03868° 	 0 	 0 		1667
N 47.70119° 	E012.03854° 	 0 	 0 		1667
N 47.70119° 	E012.03854° 	 0 	 0 		1671
N 47.70118° 	E012.03849° 	 0 	 0 		1668
N 47.70119° 	E012.03843° 	 0 	 0 		1673
N 47.70119° 	E012.03842° 	 0 	 0 		1669
N 47.70121° 	E012.03836° 	 0 	 0 		1670
N 47.70121° 	E012.03824° 	 0 	 0 		1673
N 47.7012° 	E012.03813° 	 0 	 0 		1669
N 47.7012° 	E012.03813° 	 0 	 0 		1676
N 47.7012° 	E012.03812° 	 0 	 0 		1673
N 47.7012° 	E012.03804° 	 0 	 0 		1673
N 47.7012° 	E012.03788° 	 0 	 0 		1672
N 47.7012° 	E012.03786° 	 0 	 0 		1676
N 47.70121° 	E012.0378° 	 0 	 0 		1672
N 47.70122° 	E012.03779° 	 0 	 0 		1678
N 47.70122° 	E012.03777° 	 0 	 0 		1674
N 47.70123° 	E012.03775° 	 0 	 0 		1678
N 47.70123° 	E012.03773° 	 0 	 0 		1678
N 47.70123° 	E012.0377° 	 0 	 0 		1674
N 47.70124° 	E012.03765° 	 0 	 0 		1678
N 47.70126° 	E012.03749° 	 0 	 0 		1678
N 47.70129° 	E012.03737° 	 0 	 0 		1680
N 47.70129° 	E012.0373° 	 0 	 0 		1677
N 47.70129° 	E012.03729° 	 0 	 0 		1682
N 47.70129° 	E012.03728° 	 0 	 0 		1677
N 47.70129° 	E012.03727° 	 0 	 0 		1682
N 47.7013° 	E012.03725° 	 0 	 0 		1679
N 47.70131° 	E012.03715° 	 0 	 0 		1684
N 47.70131° 	E012.03714° 	 0 	 0 		1680
N 47.7013° 	E012.03704° 	 0 	 0 		1681
N 47.70129° 	E012.03691° 	 0 	 0 		1685
N 47.70126° 	E012.03681° 	 0 	 0 		1688
N 47.70125° 	E012.03679° 	 0 	 0 		1688
N 47.70121° 	E012.03667° 	 0 	 0 		1688
N 47.70123° 	E012.03662° 	 0 	 0 		1693
N 47.70121° 	E012.03654° 	 0 	 0 		1692
N 47.70121° 	E012.03643° 	 0 	 0 		1693
N 47.70119° 	E012.0364° 	 0 	 0 		1697
N 47.70119° 	E012.03633° 	 0 	 0 		1700
N 47.70119° 	E012.03631° 	 0 	 0 		1696
N 47.70118° 	E012.03631° 	 0 	 0 		1700
N 47.70113° 	E012.03629° 	 0 	 0 		1700
N 47.70111° 	E012.03622° 	 0 	 0 		1703
N 47.7011° 	E012.03617° 	 0 	 0 		1703
N 47.70109° 	E012.03615° 	 0 	 0 		1706
N 47.70109° 	E012.03614° 	 0 	 0 		1703
N 47.70109° 	E012.03612° 	 0 	 0 		1706
N 47.70108° 	E012.0361° 	 0 	 0 		1701
N 47.70108° 	E012.03609° 	 0 	 0 		1710
N 47.70108° 	E012.03609° 	 0 	 0 		1707
N 47.70108° 	E012.03608° 	 0 	 0 		1703
N 47.70108° 	E012.03608° 	 0 	 0 		1704
N 47.70108° 	E012.03608° 	 0 	 0 		1710
N 47.70108° 	E012.03608° 	 0 	 0 		1701
N 47.70108° 	E012.03607° 	 0 	 0 		1708
N 47.70107° 	E012.03606° 	 0 	 0 		1707
N 47.70107° 	E012.03605° 	 0 	 0 		1706
N 47.7011° 	E012.03606° 	 0 	 0 		1709
N 47.7011° 	E012.03605° 	 0 	 0 		1704
N 47.70111° 	E012.03605° 	 0 	 0 		1709
N 47.70111° 	E012.03605° 	 0 	 0 		1704
N 47.70112° 	E012.03604° 	 0 	 0 		1710
N 47.70113° 	E012.03603° 	 0 	 0 		1706
N 47.70116° 	E012.03602° 	 0 	 0 		1710
N 47.70116° 	E012.03602° 	 0 	 0 		1710
N 47.70116° 	E012.03601° 	 0 	 0 		1706
N 47.70116° 	E012.03601° 	 0 	 0 		1712
N 47.70117° 	E012.03601° 	 0 	 0 		1712
N 47.70118° 	E012.03601° 	 0 	 0 		1707
N 47.70118° 	E012.03601° 	 0 	 0 		1713
N 47.70119° 	E012.03601° 	 0 	 0 		1707
N 47.70119° 	E012.03601° 	 0 	 0 		1713
N 47.70119° 	E012.036° 	 0 	 0 		1707
N 47.7012° 	E012.03599° 	 0 	 0 		1713
N 47.7012° 	E012.03596° 	 0 	 0 		1709
N 47.7012° 	E012.03596° 	 0 	 0 		1713
N 47.7012° 	E012.03597° 	 0 	 0 		1707
N 47.7012° 	E012.03597° 	 0 	 0 		1718
N 47.70121° 	E012.03596° 	 0 	 0 		1713
N 47.70121° 	E012.03596° 	 0 	 0 		1712
N 47.70122° 	E012.03594° 	 0 	 0 		1716
N 47.70124° 	E012.03591° 	 0 	 0 		1715
N 47.70124° 	E012.03583° 	 0 	 0 		1717
N 47.70124° 	E012.03583° 	 0 	 0 		1715
N 47.70123° 	E012.0358° 	 0 	 0 		1716
N 47.70123° 	E012.03578° 	 0 	 0 		1718
N 47.70123° 	E012.03574° 	 0 	 0 		1721
N 47.70123° 	E012.03573° 	 0 	 0 		1718
N 47.70124° 	E012.03571° 	 0 	 0 		1721
N 47.70124° 	E012.03567° 	 0 	 0 		1719
N 47.70129° 	E012.03556° 	 0 	 0 		1722
N 47.7013° 	E012.03555° 	 0 	 0 		1718
N 47.7013° 	E012.03554° 	 0 	 0 		1721
N 47.70131° 	E012.03546° 	 0 	 0 		1712
N 47.70131° 	E012.03546° 	 0 	 0 		1721
N 47.70131° 	E012.03546° 	 0 	 0 		1716
N 47.70131° 	E012.03546° 	 0 	 0 		1724
N 47.70131° 	E012.03546° 	 0 	 0 		1720
N 47.70131° 	E012.03546° 	 0 	 0 		1720
N 47.70131° 	E012.03545° 	 0 	 0 		1720
N 47.70131° 	E012.03547° 	 0 	 0 		1721
N 47.70131° 	E012.03545° 	 0 	 0 		1719
N 47.70131° 	E012.03546° 	 0 	 0 		1720
N 47.70132° 	E012.03544° 	 0 	 0 		1719
N 47.70131° 	E012.03545° 	 0 	 0 		1721
N 47.70132° 	E012.03544° 	 0 	 0 		1722
N 47.70133° 	E012.03541° 	 0 	 0 		1723
N 47.70133° 	E012.03542° 	 0 	 0 		1723
N 47.70132° 	E012.03542° 	 0 	 0 		1722
N 47.70132° 	E012.0354° 	 0 	 0 		1721
N 47.70153° 	E012.03554° 	 0 	 0 		1722
N 47.70128° 	E012.03556° 	 0 	 0 		1720
N 47.70126° 	E012.03559° 	 0 	 0 		1717
N 47.70124° 	E012.03552° 	 0 	 0 		1714
N 47.70123° 	E012.03544° 	 0 	 0 		1713
N 47.70122° 	E012.03538° 	 0 	 0 		1710
N 47.70119° 	E012.03536° 	 0 	 0 		1708
N 47.70118° 	E012.0353° 	 0 	 0 		1708
N 47.70116° 	E012.03523° 	 0 	 0 		1705
N 47.70115° 	E012.03518° 	 0 	 0 		1704
N 47.70113° 	E012.03516° 	 0 	 0 		1704
N 47.70111° 	E012.03516° 	 0 	 0 		1703
N 47.70108° 	E012.03512° 	 0 	 0 		1701
N 47.70107° 	E012.03507° 	 0 	 0 		1701
N 47.70105° 	E012.03504° 	 0 	 0 		1699
N 47.70103° 	E012.035° 	 0 	 0 		1698
N 47.70099° 	E012.03499° 	 0 	 0 		1697
N 47.70101° 	E012.03493° 	 0 	 0 		1697
N 47.701° 	E012.0349° 	 0 	 0 		1693
N 47.70099° 	E012.03485° 	 0 	 0 		1692
N 47.70099° 	E012.03484° 	 0 	 0 		1688
N 47.70099° 	E012.03484° 	 0 	 0 		1696
N 47.70098° 	E012.03484° 	 0 	 0 		1692
N 47.70095° 	E012.03481° 	 0 	 0 		1690
N 47.70094° 	E012.0348° 	 0 	 0 		1689
N 47.70091° 	E012.03476° 	 0 	 0 		1687
N 47.7009° 	E012.0347° 	 0 	 0 		1686
N 47.70085° 	E012.03463° 	 0 	 0 		1684
N 47.70085° 	E012.03457° 	 0 	 0 		1683
N 47.70085° 	E012.03456° 	 0 	 0 		1677
N 47.70086° 	E012.03456° 	 0 	 0 		1684
N 47.70086° 	E012.03455° 	 0 	 0 		1683
N 47.70085° 	E012.03448° 	 0 	 0 		1681
N 47.70083° 	E012.03444° 	 0 	 0 		1680
N 47.70079° 	E012.03438° 	 0 	 0 		1678
N 47.70079° 	E012.0342° 	 0 	 0 		1677
N 47.70079° 	E012.03419° 	 0 	 0 		1682
N 47.70079° 	E012.03418° 	 0 	 0 		1676
N 47.70079° 	E012.03417° 	 0 	 0 		1682
N 47.70079° 	E012.03417° 	 0 	 0 		1678
N 47.70079° 	E012.03416° 	 0 	 0 		1681
N 47.70079° 	E012.03416° 	 0 	 0 		1678
N 47.70079° 	E012.03415° 	 0 	 0 		1682
N 47.70079° 	E012.03415° 	 0 	 0 		1680
N 47.70079° 	E012.03414° 	 0 	 0 		1677
N 47.70078° 	E012.03414° 	 0 	 0 		1683
N 47.70078° 	E012.03413° 	 0 	 0 		1678
N 47.7008° 	E012.03412° 	 0 	 0 		1681
N 47.70078° 	E012.03408° 	 0 	 0 		1682
N 47.70078° 	E012.03406° 	 0 	 0 		1678
N 47.70078° 	E012.03405° 	 0 	 0 		1685
N 47.70078° 	E012.03404° 	 0 	 0 		1680
N 47.70078° 	E012.03403° 	 0 	 0 		1687
N 47.70079° 	E012.03402° 	 0 	 0 		1683
N 47.70081° 	E012.03398° 	 0 	 0 		1681
N 47.70081° 	E012.03397° 	 0 	 0 		1686
N 47.70082° 	E012.03396° 	 0 	 0 		1682
N 47.70083° 	E012.03396° 	 0 	 0 		1687
N 47.70083° 	E012.03397° 	 0 	 0 		1683
N 47.70086° 	E012.03397° 	 0 	 0 		1688
N 47.70087° 	E012.03395° 	 0 	 0 		1685
N 47.70086° 	E012.03398° 	 0 	 0 		1686
N 47.70088° 	E012.0339° 	 0 	 0 		1680
N 47.70088° 	E012.0339° 	 0 	 0 		1694
N 47.70088° 	E012.0339° 	 0 	 0 		1685
N 47.70087° 	E012.03389° 	 0 	 0 		1690
N 47.70087° 	E012.03387° 	 0 	 0 		1685
N 47.70086° 	E012.03385° 	 0 	 0 		1690
N 47.70087° 	E012.03382° 	 0 	 0 		1693
N 47.70087° 	E012.03379° 	 0 	 0 		1689
N 47.70086° 	E012.0338° 	 0 	 0 		1692
N 47.70086° 	E012.0338° 	 0 	 0 		1683
N 47.70086° 	E012.0338° 	 0 	 0 		1686
N 47.70086° 	E012.0338° 	 0 	 0 		1701
N 47.70086° 	E012.0338° 	 0 	 0 		1693
N 47.70087° 	E012.03378° 	 0 	 0 		1690
N 47.70087° 	E012.03377° 	 0 	 0 		1694
N 47.70087° 	E012.0337° 	 0 	 0 		1692
N 47.70084° 	E012.0336° 	 0 	 0 		1691
N 47.70082° 	E012.03356° 	 0 	 0 		1691
N 47.70079° 	E012.03349° 	 0 	 0 		1689
N 47.70076° 	E012.03344° 	 0 	 0 		1688
N 47.70075° 	E012.03341° 	 0 	 0 		1688
N 47.70073° 	E012.03333° 	 0 	 0 		1685
N 47.7007° 	E012.0333° 	 0 	 0 		1685
N 47.7007° 	E012.03324° 	 0 	 0 		1682
N 47.70068° 	E012.0332° 	 0 	 0 		1663
N 47.70068° 	E012.03319° 	 0 	 0 		1695
N 47.70068° 	E012.03318° 	 0 	 0 		1682
N 47.7007° 	E012.03312° 	 0 	 0 		1678
N 47.70071° 	E012.03305° 	 0 	 0 		1678
N 47.70072° 	E012.03301° 	 0 	 0 		1672
N 47.70073° 	E012.033° 	 0 	 0 		1676
N 47.70075° 	E012.03298° 	 0 	 0 		1672
N 47.70075° 	E012.03295° 	 0 	 0 		1673
N 47.70074° 	E012.03293° 	 0 	 0 		1670
N 47.70075° 	E012.03289° 	 0 	 0 		1667
N 47.70075° 	E012.03289° 	 0 	 0 		1670
N 47.70076° 	E012.03288° 	 0 	 0 		1671
N 47.70076° 	E012.03286° 	 0 	 0 		1668
N 47.70077° 	E012.03288° 	 0 	 0 		1666
N 47.70076° 	E012.03288° 	 0 	 0 		1669
N 47.70076° 	E012.03287° 	 0 	 0 		1669
N 47.70078° 	E012.03282° 	 0 	 0 		1665
N 47.7008° 	E012.03277° 	 0 	 0 		1664
N 47.70083° 	E012.03272° 	 0 	 0 		1663
N 47.70083° 	E012.03269° 	 0 	 0 		1662
N 47.70082° 	E012.03269° 	 0 	 0 		1656
N 47.70082° 	E012.03269° 	 0 	 0 		1664
N 47.70082° 	E012.03269° 	 0 	 0 		1660
N 47.70084° 	E012.03267° 	 0 	 0 		1652
N 47.70084° 	E012.03266° 	 0 	 0 		1665
N 47.70084° 	E012.03266° 	 0 	 0 		1659
N 47.70085° 	E012.03264° 	 0 	 0 		1654
N 47.70085° 	E012.03263° 	 0 	 0 		1661
N 47.70085° 	E012.03263° 	 0 	 0 		1659
N 47.70086° 	E012.03262° 	 0 	 0 		1656
N 47.70087° 	E012.03261° 	 0 	 0 		1655
N 47.70091° 	E012.03257° 	 0 	 0 		1653
N 47.70092° 	E012.03254° 	 0 	 0 		1646
N 47.70092° 	E012.03253° 	 0 	 0 		1657
N 47.70093° 	E012.03253° 	 0 	 0 		1652
N 47.70094° 	E012.03249° 	 0 	 0 		1650
N 47.70097° 	E012.03246° 	 0 	 0 		1650
N 47.70099° 	E012.03245° 	 0 	 0 		1648
N 47.701° 	E012.03244° 	 0 	 0 		1648
N 47.701° 	E012.03241° 	 0 	 0 		1647
N 47.70101° 	E012.0324° 	 0 	 0 		1643
N 47.70101° 	E012.0324° 	 0 	 0 		1648
N 47.70101° 	E012.0324° 	 0 	 0 		1647
N 47.70101° 	E012.0324° 	 0 	 0 		1655
N 47.70101° 	E012.0324° 	 0 	 0 		1649
N 47.70103° 	E012.03232° 	 0 	 0 		1647
N 47.70103° 	E012.03231° 	 0 	 0 		1651
N 47.70103° 	E012.0323° 	 0 	 0 		1650
N 47.70103° 	E012.03228° 	 0 	 0 		1649
N 47.70103° 	E012.03228° 	 0 	 0 		1645
N 47.70102° 	E012.03228° 	 0 	 0 		1649
N 47.70102° 	E012.03225° 	 0 	 0 		1652
N 47.70102° 	E012.03225° 	 0 	 0 		1649
N 47.70102° 	E012.03219° 	 0 	 0 		1648
N 47.70102° 	E012.03215° 	 0 	 0 		1646
N 47.70102° 	E012.03217° 	 0 	 0 		1636
N 47.70102° 	E012.03217° 	 0 	 0 		1650
N 47.70102° 	E012.03217° 	 0 	 0 		1646
N 47.701° 	E012.03218° 	 0 	 0 		1640
N 47.701° 	E012.03217° 	 0 	 0 		1645
N 47.70102° 	E012.03213° 	 0 	 0 		1649
N 47.70103° 	E012.03212° 	 0 	 0 		1644
N 47.70102° 	E012.03214° 	 0 	 0 		1641
N 47.70102° 	E012.03213° 	 0 	 0 		1646
N 47.70101° 	E012.03214° 	 0 	 0 		1640
N 47.70099° 	E012.03215° 	 0 	 0 		1646
N 47.70097° 	E012.03215° 	 0 	 0 		1643
N 47.70097° 	E012.03216° 	 0 	 0 		1643
N 47.70104° 	E012.03207° 	 0 	 0 		1642
N 47.70103° 	E012.03206° 	 0 	 0 		1637
N 47.70103° 	E012.03206° 	 0 	 0 		1646
N 47.70102° 	E012.03205° 	 0 	 0 		1643
N 47.70101° 	E012.03205° 	 0 	 0 		1641
N 47.701° 	E012.03199° 	 0 	 0 		1643
N 47.70102° 	E012.03196° 	 0 	 0 		1641
N 47.70098° 	E012.03197° 	 0 	 0 		1639
N 47.70097° 	E012.03191° 	 0 	 0 		1637
N 47.70098° 	E012.03181° 	 0 	 0 		1636
N 47.70099° 	E012.03175° 	 0 	 0 		1635
N 47.70098° 	E012.03169° 	 0 	 0 		1631
N 47.70098° 	E012.03169° 	 0 	 0 		1636
N 47.70098° 	E012.03169° 	 0 	 0 		1635
